timestamp,open,high,low,close,volume
2025-03-18 13:00:00+00:00,0.6365,0.63695,0.6344,0.63587,15371
2025-03-18 17:00:00+00:00,0.63586,0.63643,0.63558,0.6361,8227
2025-03-18 21:00:00+00:00,0.63617,0.63651,0.63582,0.63618,3655
2025-03-19 01:00:00+00:00,0.63617,0.63666,0.63554,0.63562,7182
2025-03-19 05:00:00+00:00,0.63562,0.63609,0.63246,0.63274,14673
2025-03-19 09:00:00+00:00,0.63273,0.63395,0.63214,0.63338,12253
2025-03-19 13:00:00+00:00,0.63336,0.63357,0.63229,0.63319,13728
2025-03-19 17:00:00+00:00,0.63319,0.63634,0.63206,0.63576,20502
2025-03-19 21:00:00+00:00,0.63572,0.63639,0.63288,0.63434,7303
2025-03-20 01:00:00+00:00,0.63434,0.63485,0.63286,0.6344,12477
2025-03-20 05:00:00+00:00,0.63437,0.63438,0.63084,0.63112,13165
2025-03-20 09:00:00+00:00,0.63112,0.63136,0.62828,0.6286,15672
2025-03-20 13:00:00+00:00,0.62856,0.63022,0.62712,0.62932,17744
2025-03-20 17:00:00+00:00,0.62932,0.6306,0.62902,0.6303,7817
2025-03-20 21:00:00+00:00,0.62996,0.63063,0.62989,0.63024,4052
2025-03-21 01:00:00+00:00,0.63024,0.63038,0.62862,0.62892,8028
2025-03-21 05:00:00+00:00,0.62889,0.63008,0.62844,0.62924,10312
2025-03-21 09:00:00+00:00,0.62924,0.62988,0.6284,0.62851,11837
2025-03-21 13:00:00+00:00,0.6285,0.6285,0.6258,0.62748,17023
2025-03-21 17:00:00+00:00,0.62748,0.62795,0.62704,0.62728,6146
2025-03-23 21:00:00+00:00,0.62733,0.62952,0.62702,0.62929,5498
2025-03-24 01:00:00+00:00,0.62928,0.62935,0.62726,0.62788,10414
2025-03-24 05:00:00+00:00,0.62788,0.62994,0.62748,0.62951,10260
2025-03-24 09:00:00+00:00,0.62952,0.63054,0.6282,0.62851,8288
2025-03-24 13:00:00+00:00,0.6285,0.62978,0.62677,0.62717,14212
2025-03-24 17:00:00+00:00,0.62716,0.62888,0.62688,0.6286,8835
2025-03-24 21:00:00+00:00,0.62858,0.62876,0.62802,0.62844,3529
2025-03-25 01:00:00+00:00,0.62844,0.6295,0.62832,0.62866,8029
2025-03-25 05:00:00+00:00,0.62864,0.62932,0.62786,0.6284,9121
2025-03-25 09:00:00+00:00,0.62841,0.6324,0.62834,0.63199,12122
2025-03-25 13:00:00+00:00,0.632,0.63256,0.6304,0.63051,13277
2025-03-25 17:00:00+00:00,0.6305,0.63105,0.62961,0.63034,6063
2025-03-25 21:00:00+00:00,0.63026,0.63093,0.62891,0.62894,4819
2025-03-26 01:00:00+00:00,0.62894,0.63113,0.62785,0.63106,11159
2025-03-26 05:00:00+00:00,0.63108,0.63234,0.63058,0.63222,12570
2025-03-26 09:00:00+00:00,0.63222,0.63307,0.63132,0.63152,10086
2025-03-26 13:00:00+00:00,0.63151,0.63188,0.62986,0.63036,15161
2025-03-26 17:00:00+00:00,0.63034,0.63044,0.62836,0.62976,9108
2025-03-26 21:00:00+00:00,0.62993,0.63008,0.62792,0.62919,7923
2025-03-27 01:00:00+00:00,0.62922,0.6318,0.62901,0.63132,9756
2025-03-27 05:00:00+00:00,0.63132,0.63186,0.62988,0.63136,12205
2025-03-27 09:00:00+00:00,0.63136,0.6318,0.63036,0.63097,10756
2025-03-27 13:00:00+00:00,0.63098,0.63152,0.62946,0.63026,16285
2025-03-27 17:00:00+00:00,0.6303,0.63092,0.62986,0.6305,6556
2025-03-27 21:00:00+00:00,0.63043,0.63066,0.62902,0.62958,4039
2025-03-28 01:00:00+00:00,0.62956,0.62968,0.62809,0.62828,7964
2025-03-28 05:00:00+00:00,0.62831,0.62998,0.62821,0.62972,9052
2025-03-28 09:00:00+00:00,0.62973,0.63048,0.62898,0.63026,8341
2025-03-28 13:00:00+00:00,0.63026,0.63122,0.629,0.62918,17777
2025-03-28 17:00:00+00:00,0.62918,0.62918,0.62838,0.62878,7379
2025-03-30 21:00:00+00:00,0.62884,0.62912,0.62694,0.62869,9644
2025-03-31 01:00:00+00:00,0.62868,0.63006,0.62751,0.6279,12006
2025-03-31 05:00:00+00:00,0.6279,0.62904,0.62546,0.62578,13844
2025-03-31 09:00:00+00:00,0.62576,0.62597,0.6236,0.62362,10552
2025-03-31 13:00:00+00:00,0.62362,0.62476,0.62189,0.62411,15768
2025-03-31 17:00:00+00:00,0.62412,0.62538,0.6241,0.62464,7449
2025-03-31 21:00:00+00:00,0.62458,0.62484,0.62372,0.62416,4604
2025-04-01 01:00:00+00:00,0.62413,0.6269,0.62318,0.62687,12509
2025-04-01 05:00:00+00:00,0.62688,0.62688,0.62429,0.62568,13163
2025-04-01 09:00:00+00:00,0.62566,0.62624,0.6245,0.6253,13375
2025-04-01 13:00:00+00:00,0.62529,0.62831,0.62502,0.62718,17050
2025-04-01 17:00:00+00:00,0.62719,0.62815,0.62631,0.62779,7492
2025-04-01 21:00:00+00:00,0.62779,0.62909,0.62746,0.62768,5590
2025-04-02 01:00:00+00:00,0.62766,0.6302,0.62736,0.62989,7297
2025-04-02 05:00:00+00:00,0.62991,0.63075,0.62919,0.63072,8648
2025-04-02 09:00:00+00:00,0.6307,0.63142,0.62979,0.63062,9023
2025-04-02 13:00:00+00:00,0.63058,0.6308,0.62921,0.6297,14608
2025-04-02 17:00:00+00:00,0.62968,0.6341,0.62578,0.62966,31699
2025-04-02 21:00:00+00:00,0.6293,0.62938,0.62262,0.62682,34468
2025-04-03 01:00:00+00:00,0.62684,0.62875,0.62648,0.62655,23384
2025-04-03 05:00:00+00:00,0.62654,0.63412,0.62654,0.6336,27816
2025-04-03 09:00:00+00:00,0.6336,0.63664,0.63312,0.63617,32377
2025-04-03 13:00:00+00:00,0.63616,0.6389,0.63442,0.63498,37097
2025-04-03 17:00:00+00:00,0.63498,0.635,0.63156,0.63285,11942
2025-04-03 21:00:00+00:00,0.63281,0.63322,0.63166,0.63248,10686
2025-04-04 01:00:00+00:00,0.63249,0.63258,0.62298,0.62332,21229
2025-04-04 05:00:00+00:00,0.62335,0.62532,0.62013,0.62062,27830
2025-04-04 09:00:00+00:00,0.6206,0.62077,0.60496,0.6116,77178
2025-04-04 13:00:00+00:00,0.6116,0.61391,0.6004,0.60079,83907
2025-04-04 17:00:00+00:00,0.60079,0.60633,0.59868,0.60401,42287
2025-04-06 21:00:00+00:00,0.59987,0.60102,0.59329,0.60007,59838
2025-04-07 01:00:00+00:00,0.60011,0.60294,0.59862,0.60146,47297
2025-04-07 05:00:00+00:00,0.60148,0.60611,0.59958,0.60015,61769
2025-04-07 09:00:00+00:00,0.60014,0.60894,0.59888,0.60804,60699
2025-04-07 13:00:00+00:00,0.60805,0.61278,0.59445,0.59498,102349
