timestamp,open,high,low,close,volume
2025-02-21 17:30:00+00:00,0.57486,0.57511,0.57471,0.57482,1199
2025-02-21 18:00:00+00:00,0.57484,0.57484,0.57408,0.57416,1683
2025-02-21 18:30:00+00:00,0.57417,0.57426,0.57384,0.574,1565
2025-02-21 19:00:00+00:00,0.57398,0.57426,0.5738,0.57386,1058
2025-02-21 19:30:00+00:00,0.57386,0.574,0.57351,0.5737,1147
2025-02-21 20:00:00+00:00,0.57368,0.57413,0.57366,0.57406,805
2025-02-21 20:30:00+00:00,0.57406,0.57424,0.574,0.57424,695
2025-02-21 21:00:00+00:00,0.57424,0.5743,0.57406,0.57411,631
2025-02-21 21:30:00+00:00,0.5741,0.57438,0.57396,0.57415,1088
2025-02-23 22:00:00+00:00,0.57435,0.5757,0.57414,0.57466,313
2025-02-23 22:30:00+00:00,0.57462,0.57566,0.57448,0.57493,1569
2025-02-23 23:00:00+00:00,0.57494,0.57564,0.57466,0.57542,961
2025-02-23 23:30:00+00:00,0.5754,0.57541,0.57484,0.57494,1035
2025-02-24 00:00:00+00:00,0.57494,0.57532,0.5748,0.57519,1608
2025-02-24 00:30:00+00:00,0.57521,0.57567,0.57488,0.57532,2032
2025-02-24 01:00:00+00:00,0.57531,0.57532,0.57441,0.5745,2643
2025-02-24 01:30:00+00:00,0.57452,0.57544,0.57422,0.57514,3417
2025-02-24 02:00:00+00:00,0.57512,0.57579,0.57506,0.57578,3093
2025-02-24 02:30:00+00:00,0.57578,0.5769,0.57576,0.57656,2388
2025-02-24 03:00:00+00:00,0.57656,0.57702,0.57636,0.57639,2287
2025-02-24 03:30:00+00:00,0.5764,0.5766,0.57608,0.57622,1698
2025-02-24 04:00:00+00:00,0.57622,0.5763,0.57592,0.57595,1394
2025-02-24 04:30:00+00:00,0.57593,0.5761,0.5758,0.57598,1226
2025-02-24 05:00:00+00:00,0.57596,0.57604,0.57566,0.57586,1536
2025-02-24 05:30:00+00:00,0.57585,0.57598,0.5756,0.57567,1716
2025-02-24 06:00:00+00:00,0.57564,0.5759,0.57544,0.57584,1988
2025-02-24 06:30:00+00:00,0.57582,0.57602,0.57544,0.57598,1407
2025-02-24 07:00:00+00:00,0.57598,0.57612,0.57548,0.57552,1948
2025-02-24 07:30:00+00:00,0.57552,0.57574,0.5747,0.5751,2185
2025-02-24 08:00:00+00:00,0.5751,0.57522,0.5744,0.57487,2577
2025-02-24 08:30:00+00:00,0.57488,0.57516,0.57458,0.5749,1873
2025-02-24 09:00:00+00:00,0.57488,0.57528,0.57482,0.57488,1691
2025-02-24 09:30:00+00:00,0.57488,0.5749,0.5744,0.57456,1381
2025-02-24 10:00:00+00:00,0.57454,0.57455,0.5739,0.57425,1177
2025-02-24 10:30:00+00:00,0.57427,0.57467,0.57418,0.57459,1754
2025-02-24 11:00:00+00:00,0.5746,0.57469,0.57427,0.57438,1400
2025-02-24 11:30:00+00:00,0.57437,0.57472,0.57421,0.57449,2034
2025-02-24 12:00:00+00:00,0.57446,0.57478,0.57435,0.57436,1589
2025-02-24 12:30:00+00:00,0.57434,0.57465,0.5742,0.57462,2347
2025-02-24 13:00:00+00:00,0.57465,0.5751,0.5746,0.5749,1692
2025-02-24 13:30:00+00:00,0.57491,0.57507,0.57472,0.57476,1656
2025-02-24 14:00:00+00:00,0.57473,0.57496,0.57408,0.57421,1643
2025-02-24 14:30:00+00:00,0.57421,0.57426,0.57318,0.57346,3672
2025-02-24 15:00:00+00:00,0.57346,0.57422,0.5734,0.57378,3516
2025-02-24 15:30:00+00:00,0.57377,0.57414,0.57354,0.57412,3128
2025-02-24 16:00:00+00:00,0.57414,0.57462,0.57396,0.57443,1928
