timestamp,open,high,low,close,volume
2025-03-16 21:00:00+00:00,148.75,148.886,148.462,148.796,26301
2025-03-17 01:00:00+00:00,148.796,149.042,148.536,149.039,37844
2025-03-17 05:00:00+00:00,149.044,149.1,148.684,148.928,52338
2025-03-17 09:00:00+00:00,148.926,148.953,148.234,148.818,61412
2025-03-17 13:00:00+00:00,148.82,149.1,148.446,148.728,99555
2025-03-17 17:00:00+00:00,148.73,149.284,148.702,149.209,37588
2025-03-17 21:00:00+00:00,149.214,149.489,149.126,149.466,19924
2025-03-18 01:00:00+00:00,149.465,149.735,149.363,149.559,29814
2025-03-18 05:00:00+00:00,149.56,149.902,149.514,149.752,34684
2025-03-18 09:00:00+00:00,149.753,149.937,149.564,149.842,43551
2025-03-18 13:00:00+00:00,149.842,149.896,149.282,149.424,84769
2025-03-18 17:00:00+00:00,149.423,149.433,149.1,149.282,42584
2025-03-18 21:00:00+00:00,149.301,149.644,149.194,149.606,18926
2025-03-19 01:00:00+00:00,149.607,149.646,149.206,149.534,27137
2025-03-19 05:00:00+00:00,149.537,150.026,149.142,149.631,60475
2025-03-19 09:00:00+00:00,149.63,149.888,149.571,149.794,34705
2025-03-19 13:00:00+00:00,149.794,150.149,149.743,149.94,54101
2025-03-19 17:00:00+00:00,149.939,150.0,148.609,148.7,78227
2025-03-19 21:00:00+00:00,148.724,148.874,148.28,148.304,22782
2025-03-20 01:00:00+00:00,148.304,148.451,148.182,148.398,28719
2025-03-20 05:00:00+00:00,148.397,148.688,148.174,148.546,38079
2025-03-20 09:00:00+00:00,148.546,148.784,148.402,148.56,55013
2025-03-20 13:00:00+00:00,148.561,148.964,148.452,148.756,68156
2025-03-20 17:00:00+00:00,148.754,148.927,148.714,148.788,32899
2025-03-20 21:00:00+00:00,148.805,149.033,148.586,148.996,22961
2025-03-21 01:00:00+00:00,148.996,149.484,148.933,149.418,31576
2025-03-21 05:00:00+00:00,149.418,149.666,149.246,149.482,40832
2025-03-21 09:00:00+00:00,149.482,149.485,148.636,148.674,39275
2025-03-21 13:00:00+00:00,148.674,149.259,148.606,149.238,79608
2025-03-21 17:00:00+00:00,149.238,149.369,149.157,149.3,29712
2025-03-23 21:00:00+00:00,149.366,149.782,149.361,149.742,23296
2025-03-24 01:00:00+00:00,149.742,149.956,149.682,149.77,26741
2025-03-24 05:00:00+00:00,149.772,149.87,149.529,149.626,44040
2025-03-24 09:00:00+00:00,149.624,149.868,149.495,149.828,40275
2025-03-24 13:00:00+00:00,149.828,150.76,149.754,150.576,59841
2025-03-24 17:00:00+00:00,150.576,150.72,150.486,150.701,32036
2025-03-24 21:00:00+00:00,150.636,150.946,150.636,150.937,20091
2025-03-25 01:00:00+00:00,150.936,150.94,150.512,150.56,28803
2025-03-25 05:00:00+00:00,150.56,150.768,150.416,150.624,33935
2025-03-25 09:00:00+00:00,150.625,150.672,149.86,149.972,39102
2025-03-25 13:00:00+00:00,149.972,149.981,149.55,149.776,59244
2025-03-25 17:00:00+00:00,149.776,149.942,149.714,149.914,22648
2025-03-25 21:00:00+00:00,149.914,150.198,149.841,150.176,17424
2025-03-26 01:00:00+00:00,150.172,150.546,150.05,150.544,28577
2025-03-26 05:00:00+00:00,150.544,150.624,150.092,150.122,39036
2025-03-26 09:00:00+00:00,150.122,150.442,150.021,150.394,36078
2025-03-26 13:00:00+00:00,150.392,150.746,150.306,150.572,62381
2025-03-26 17:00:00+00:00,150.572,150.727,150.312,150.587,40591
2025-03-26 21:00:00+00:00,150.547,150.624,150.288,150.485,27615
2025-03-27 01:00:00+00:00,150.484,150.485,150.061,150.197,30924
2025-03-27 05:00:00+00:00,150.196,150.632,150.14,150.63,46992
2025-03-27 09:00:00+00:00,150.63,151.092,150.598,150.732,39891
2025-03-27 13:00:00+00:00,150.732,151.158,150.583,151.012,70261
2025-03-27 17:00:00+00:00,151.011,151.15,150.964,151.043,33819
2025-03-27 21:00:00+00:00,151.053,151.214,150.767,150.964,23279
2025-03-28 01:00:00+00:00,150.964,150.978,150.704,150.873,33630
2025-03-28 05:00:00+00:00,150.874,150.938,150.361,150.534,39683
2025-03-28 09:00:00+00:00,150.535,150.953,150.499,150.642,43862
2025-03-28 13:00:00+00:00,150.642,150.787,149.909,150.091,98646
2025-03-28 17:00:00+00:00,150.09,150.14,149.684,149.844,33233
2025-03-30 21:00:00+00:00,149.827,149.857,149.067,149.3,38284
2025-03-31 01:00:00+00:00,149.301,149.38,148.724,149.081,48387
2025-03-31 05:00:00+00:00,149.082,149.296,148.702,149.057,74547
2025-03-31 09:00:00+00:00,149.054,149.643,148.968,149.601,57101
2025-03-31 13:00:00+00:00,149.6,149.985,149.406,149.896,99238
2025-03-31 17:00:00+00:00,149.896,150.268,149.872,149.97,46897
2025-03-31 21:00:00+00:00,149.964,150.141,149.678,149.738,30729
2025-04-01 01:00:00+00:00,149.737,149.919,149.534,149.562,34633
2025-04-01 05:00:00+00:00,149.562,149.992,149.503,149.669,51251
2025-04-01 09:00:00+00:00,149.668,149.724,149.121,149.39,56552
2025-04-01 13:00:00+00:00,149.392,149.743,148.977,149.516,106232
2025-04-01 17:00:00+00:00,149.515,149.65,149.239,149.616,44279
2025-04-01 21:00:00+00:00,149.603,149.92,149.552,149.796,27309
2025-04-02 01:00:00+00:00,149.795,149.954,149.713,149.902,26252
2025-04-02 05:00:00+00:00,149.902,150.003,149.522,149.657,41472
2025-04-02 09:00:00+00:00,149.658,149.719,149.102,149.179,52139
2025-04-02 13:00:00+00:00,149.178,150.254,149.156,150.194,87493
2025-04-02 17:00:00+00:00,150.194,150.492,149.24,149.298,97920
2025-04-02 21:00:00+00:00,149.274,149.284,147.685,147.89,97103
2025-04-03 01:00:00+00:00,147.89,148.108,147.118,147.556,77446
2025-04-03 05:00:00+00:00,147.556,147.638,146.686,146.815,106084
2025-04-03 09:00:00+00:00,146.814,146.859,145.748,145.896,110137
2025-04-03 13:00:00+00:00,145.896,146.434,145.19,146.154,182436
2025-04-03 17:00:00+00:00,146.155,146.518,145.968,146.071,86062
2025-04-03 21:00:00+00:00,146.061,146.41,145.542,145.964,54050
2025-04-04 01:00:00+00:00,145.964,146.406,145.36,145.426,75525
2025-04-04 05:00:00+00:00,145.427,146.489,145.302,146.412,124571
2025-04-04 09:00:00+00:00,146.412,146.553,144.552,145.603,241013
2025-04-04 13:00:00+00:00,145.602,146.788,145.048,146.716,272814
