timestamp,open,high,low,close,volume
2025-02-21 17:30:00+00:00,1.04587,1.04646,1.04559,1.04631,2766
2025-02-21 18:00:00+00:00,1.0463,1.0468,1.04552,1.04572,4476
2025-02-21 18:30:00+00:00,1.04571,1.04623,1.04509,1.04598,3760
2025-02-21 19:00:00+00:00,1.04598,1.04658,1.04573,1.04641,3000
2025-02-21 19:30:00+00:00,1.0464,1.04666,1.04606,1.04622,2858
2025-02-21 20:00:00+00:00,1.04619,1.04646,1.0461,1.04616,2589
2025-02-21 20:30:00+00:00,1.04616,1.0463,1.04574,1.04608,2348
2025-02-21 21:00:00+00:00,1.04607,1.04623,1.04588,1.04596,1210
2025-02-21 21:30:00+00:00,1.04596,1.04634,1.04588,1.04608,1470
2025-02-23 22:00:00+00:00,1.0469,1.04692,1.04618,1.04662,472
2025-02-23 22:30:00+00:00,1.04661,1.04844,1.04658,1.04756,2044
2025-02-23 23:00:00+00:00,1.04752,1.04849,1.04714,1.048,1745
2025-02-23 23:30:00+00:00,1.04798,1.0482,1.04732,1.04741,1458
2025-02-24 00:00:00+00:00,1.0474,1.04988,1.04718,1.04972,3078
2025-02-24 00:30:00+00:00,1.04973,1.05076,1.04906,1.05044,4404
2025-02-24 01:00:00+00:00,1.05044,1.05126,1.0503,1.05081,5667
2025-02-24 01:30:00+00:00,1.05082,1.0521,1.05024,1.0518,5185
2025-02-24 02:00:00+00:00,1.0518,1.05244,1.05156,1.05194,4828
2025-02-24 02:30:00+00:00,1.05193,1.05284,1.05193,1.05228,3841
2025-02-24 03:00:00+00:00,1.05229,1.05258,1.05188,1.05192,2768
2025-02-24 03:30:00+00:00,1.05191,1.0522,1.05165,1.05196,2044
2025-02-24 04:00:00+00:00,1.05196,1.05209,1.05124,1.05128,1984
2025-02-24 04:30:00+00:00,1.05128,1.05161,1.05113,1.05156,1315
2025-02-24 05:00:00+00:00,1.05156,1.05162,1.05102,1.05152,2918
2025-02-24 05:30:00+00:00,1.05152,1.05198,1.05128,1.05164,2572
2025-02-24 06:00:00+00:00,1.05164,1.05164,1.05082,1.05102,2404
