timestamp,open,high,low,close,volume
2025-02-21 17:30:00+00:00,1.26422,1.26498,1.26375,1.2645,5192
2025-02-21 18:00:00+00:00,1.26449,1.26454,1.26289,1.26312,6336
2025-02-21 18:30:00+00:00,1.26314,1.26358,1.26248,1.26345,5152
2025-02-21 19:00:00+00:00,1.26344,1.26388,1.26295,1.26346,4383
2025-02-21 19:30:00+00:00,1.26349,1.26366,1.26288,1.26314,4200
2025-02-21 20:00:00+00:00,1.26314,1.26366,1.263,1.26354,4157
2025-02-21 20:30:00+00:00,1.26355,1.26368,1.26284,1.26306,3838
2025-02-21 21:00:00+00:00,1.26308,1.26334,1.26272,1.26275,2255
2025-02-21 21:30:00+00:00,1.26275,1.26368,1.2627,1.26356,1998
2025-02-23 22:00:00+00:00,1.26377,1.26448,1.26354,1.26394,161
2025-02-23 22:30:00+00:00,1.26399,1.26468,1.26364,1.26434,915
2025-02-23 23:00:00+00:00,1.26408,1.26581,1.26382,1.26555,2033
2025-02-23 23:30:00+00:00,1.26554,1.26563,1.26474,1.26489,2091
2025-02-24 00:00:00+00:00,1.2649,1.2669,1.26442,1.26668,3853
2025-02-24 00:30:00+00:00,1.26668,1.26728,1.26612,1.26666,5111
2025-02-24 01:00:00+00:00,1.26666,1.26722,1.26637,1.26673,5885
2025-02-24 01:30:00+00:00,1.26676,1.268,1.26614,1.26785,6086
2025-02-24 02:00:00+00:00,1.26784,1.26833,1.26778,1.26822,5261
2025-02-24 02:30:00+00:00,1.26818,1.26908,1.26818,1.26849,5061
2025-02-24 03:00:00+00:00,1.26848,1.2688,1.2679,1.26802,4057
2025-02-24 03:30:00+00:00,1.26801,1.26826,1.26772,1.26812,3143
2025-02-24 04:00:00+00:00,1.26812,1.26826,1.2675,1.26756,2680
2025-02-24 04:30:00+00:00,1.26754,1.26781,1.26735,1.26776,1882
2025-02-24 05:00:00+00:00,1.26776,1.26776,1.26709,1.26748,3358
2025-02-24 05:30:00+00:00,1.26748,1.26774,1.26718,1.26744,3224
2025-02-24 06:00:00+00:00,1.26744,1.26748,1.26662,1.2668,3050
2025-02-24 06:30:00+00:00,1.2668,1.26688,1.26576,1.26652,3180
2025-02-24 07:00:00+00:00,1.26654,1.26706,1.26539,1.26558,5646
2025-02-24 07:30:00+00:00,1.26555,1.26593,1.26382,1.26446,6843
2025-02-24 08:00:00+00:00,1.26448,1.26464,1.26352,1.26394,8242
2025-02-24 08:30:00+00:00,1.26394,1.26542,1.26295,1.26484,6603
2025-02-24 09:00:00+00:00,1.26484,1.26576,1.26451,1.26474,6024
2025-02-24 09:30:00+00:00,1.26474,1.2648,1.26256,1.2638,5613
2025-02-24 10:00:00+00:00,1.2638,1.2639,1.26266,1.2637,4076
2025-02-24 10:30:00+00:00,1.26372,1.26446,1.26308,1.26434,5141
2025-02-24 11:00:00+00:00,1.26434,1.2645,1.26384,1.26408,3636
2025-02-24 11:30:00+00:00,1.26407,1.2645,1.2635,1.26398,3317
2025-02-24 12:00:00+00:00,1.26396,1.26448,1.26367,1.26368,3205
2025-02-24 12:30:00+00:00,1.26369,1.2639,1.26322,1.26377,3869
2025-02-24 13:00:00+00:00,1.26378,1.26455,1.26349,1.26425,4843
2025-02-24 13:30:00+00:00,1.26426,1.26508,1.26408,1.26451,5256
2025-02-24 14:00:00+00:00,1.2645,1.26498,1.26326,1.2637,4616
2025-02-24 14:30:00+00:00,1.2637,1.26382,1.26121,1.26185,8968
2025-02-24 15:00:00+00:00,1.26184,1.26318,1.26158,1.26254,9054
2025-02-24 15:30:00+00:00,1.26251,1.26277,1.26155,1.26201,8750
2025-02-24 16:00:00+00:00,1.26203,1.2638,1.26176,1.26351,6790
2025-02-24 16:30:00+00:00,1.26354,1.26412,1.26305,1.2639,5619
2025-02-24 17:00:00+00:00,1.26392,1.2643,1.26304,1.26409,5756
2025-02-24 17:30:00+00:00,1.2641,1.26489,1.2639,1.26404,5618
2025-02-24 18:00:00+00:00,1.26401,1.2651,1.26391,1.2649,4677
2025-02-24 18:30:00+00:00,1.2649,1.26505,1.2641,1.26436,3767
2025-02-24 19:00:00+00:00,1.26434,1.2648,1.26352,1.26361,3956
2025-02-24 19:30:00+00:00,1.26362,1.26393,1.26308,1.26326,4480
2025-02-24 20:00:00+00:00,1.26326,1.26368,1.26264,1.26312,6056
2025-02-24 20:30:00+00:00,1.26313,1.26356,1.26214,1.26227,4294
2025-02-24 21:00:00+00:00,1.26224,1.26244,1.26182,1.26212,1413
2025-02-24 21:30:00+00:00,1.26214,1.26277,1.26213,1.26253,1254
2025-02-24 22:00:00+00:00,1.26295,1.26302,1.26272,1.2629,251
2025-02-24 22:30:00+00:00,1.26288,1.2631,1.26255,1.26299,1061
2025-02-24 23:00:00+00:00,1.263,1.26312,1.26166,1.26186,1285
2025-02-24 23:30:00+00:00,1.26187,1.26214,1.26159,1.26173,1492
2025-02-25 00:00:00+00:00,1.26172,1.26214,1.2617,1.26174,2046
2025-02-25 00:30:00+00:00,1.26176,1.26218,1.26169,1.26192,2273
2025-02-25 01:00:00+00:00,1.26193,1.26227,1.2617,1.26196,4195
2025-02-25 01:30:00+00:00,1.26196,1.26234,1.2618,1.26232,4401
2025-02-25 02:00:00+00:00,1.26233,1.26292,1.26212,1.26278,5475
2025-02-25 02:30:00+00:00,1.26278,1.26354,1.26276,1.26347,4986
2025-02-25 03:00:00+00:00,1.26346,1.26363,1.26301,1.2632,3293
2025-02-25 03:30:00+00:00,1.2632,1.26348,1.26312,1.26325,2839
2025-02-25 04:00:00+00:00,1.26326,1.26382,1.2632,1.26372,2636
2025-02-25 04:30:00+00:00,1.26373,1.26381,1.26329,1.26336,3006
2025-02-25 05:00:00+00:00,1.26335,1.26378,1.26334,1.26373,3009
2025-02-25 05:30:00+00:00,1.26372,1.26388,1.2635,1.2637,3183
2025-02-25 06:00:00+00:00,1.2637,1.2639,1.26358,1.26369,2414
2025-02-25 06:30:00+00:00,1.26364,1.26368,1.26268,1.26313,3673
2025-02-25 07:00:00+00:00,1.26312,1.26322,1.26204,1.26292,6075
2025-02-25 07:30:00+00:00,1.26292,1.26298,1.26111,1.26128,6423
2025-02-25 08:00:00+00:00,1.26128,1.26307,1.26058,1.2619,7750
2025-02-25 08:30:00+00:00,1.2619,1.26267,1.2611,1.262,5115
2025-02-25 09:00:00+00:00,1.26201,1.26302,1.26187,1.26254,5337
2025-02-25 09:30:00+00:00,1.26252,1.26274,1.2621,1.2624,5139
2025-02-25 10:00:00+00:00,1.26242,1.26246,1.26154,1.26193,4868
2025-02-25 10:30:00+00:00,1.26194,1.26286,1.26171,1.26258,3575
2025-02-25 11:00:00+00:00,1.26258,1.26341,1.2625,1.26306,3459
2025-02-25 11:30:00+00:00,1.26306,1.26537,1.26296,1.26534,4826
2025-02-25 12:00:00+00:00,1.26532,1.26622,1.26512,1.26576,5777
2025-02-25 12:30:00+00:00,1.26576,1.26592,1.26476,1.26573,5041
2025-02-25 13:00:00+00:00,1.26574,1.26654,1.26556,1.26622,6096
2025-02-25 13:30:00+00:00,1.26623,1.26778,1.26615,1.26709,5950
2025-02-25 14:00:00+00:00,1.26707,1.26721,1.26607,1.26721,6720
2025-02-25 14:30:00+00:00,1.2672,1.26738,1.26602,1.26621,7370
2025-02-25 15:00:00+00:00,1.2662,1.26776,1.26578,1.26761,10800
2025-02-25 15:30:00+00:00,1.26761,1.26775,1.26514,1.26544,8936
2025-02-25 16:00:00+00:00,1.26544,1.26592,1.26496,1.26554,7601
2025-02-25 16:30:00+00:00,1.26554,1.26572,1.26466,1.26504,7559
2025-02-25 17:00:00+00:00,1.26505,1.2651,1.26405,1.26504,6404
2025-02-25 17:30:00+00:00,1.26504,1.26634,1.2649,1.26634,4414
2025-02-25 18:00:00+00:00,1.26633,1.26716,1.26615,1.26621,4086
2025-02-25 18:30:00+00:00,1.26619,1.26752,1.26605,1.26657,5803
2025-02-25 19:00:00+00:00,1.26656,1.26691,1.26618,1.26635,4785
2025-02-25 19:30:00+00:00,1.26632,1.26706,1.26598,1.26694,4643
2025-02-25 20:00:00+00:00,1.26694,1.26774,1.26664,1.2674,4718
2025-02-25 20:30:00+00:00,1.26744,1.26745,1.26678,1.26704,4746
2025-02-25 21:00:00+00:00,1.26703,1.2673,1.26698,1.2672,2038
2025-02-25 21:30:00+00:00,1.2672,1.26724,1.26649,1.26669,1875
2025-02-25 22:00:00+00:00,1.26636,1.26693,1.26618,1.26644,342
2025-02-25 22:30:00+00:00,1.26646,1.2669,1.2664,1.26682,639
2025-02-25 23:00:00+00:00,1.26675,1.2673,1.26671,1.2672,2056
2025-02-25 23:30:00+00:00,1.26718,1.26762,1.26714,1.26718,1253
2025-02-26 00:00:00+00:00,1.26718,1.26774,1.26711,1.2677,2211
2025-02-26 00:30:00+00:00,1.2677,1.26779,1.26742,1.2676,2735
2025-02-26 01:00:00+00:00,1.26758,1.26758,1.2668,1.26735,4718
2025-02-26 01:30:00+00:00,1.26734,1.26736,1.2664,1.26648,4317
2025-02-26 02:00:00+00:00,1.26648,1.26668,1.26585,1.2659,3683
2025-02-26 02:30:00+00:00,1.26589,1.26598,1.2652,1.26553,3665
2025-02-26 03:00:00+00:00,1.26554,1.26577,1.26494,1.26509,2997
2025-02-26 03:30:00+00:00,1.2651,1.26538,1.26485,1.26498,2855
2025-02-26 04:00:00+00:00,1.26498,1.26498,1.2645,1.26478,2027
2025-02-26 04:30:00+00:00,1.2648,1.26505,1.26406,1.2641,1921
2025-02-26 05:00:00+00:00,1.26412,1.26426,1.26372,1.26402,2905
2025-02-26 05:30:00+00:00,1.26402,1.26412,1.26354,1.26386,3256
2025-02-26 06:00:00+00:00,1.26386,1.26419,1.2636,1.26374,3842
2025-02-26 06:30:00+00:00,1.26374,1.26502,1.26372,1.26486,3621
